Site_ID,Machines_Per_Room,Current_Technology_Type,Revenue_Per_Machine_Last_12_Months,Digital_Payment_Percentage,Parent_Tier,Child_Tier,Setup_Configuration,Materials_Required,Rollout_Cost
Site_299,24,Type_C,9669.615487,32.31787011,Enterprise,Silver,Standard,9,4820.981326
Site_300,12,Type_C,14155.00675,17.15307006,Enterprise,Silver,Compact,5,3471.511237
Site_301,11,Type_A,15742.26011,70.53806037,Enterprise,Gold,Compact,8,2852.192543
Site_302,7,Type_D,9089.360011,98.56847223,Small Business,Silver,Standard,1,606.163855
Site_303,21,Type_B,11203.23652,26.21304814,Small Business,Silver,Premium,9,2361.798039
Site_304,37,Type_A,6828.2914,16.5855403,Small Business,Silver,Premium,8,1846.617887
Site_305,16,Type_C,7717.240243,25.9523868,Mid-Market,Silver,Compact,6,3866.475505
Site_306,26,Type_A,15216.76781,85.71497127,Mid-Market,Silver,Premium,3,1437.249538
Site_307,26,Type_C,7721.575215,24.65720777,Enterprise,Silver,Premium,3,1423.490393
Site_308,34,Type_C,12877.45076,23.10772179,Small Business,Gold,Compact,8,1352.835695
Site_309,42,Type_A,15635.69393,34.14594843,Enterprise,Silver,Premium,5,1065.270259
Site_310,42,Type_D,6603.153846,23.38840672,Small Business,Silver,Compact,7,1899.531517
Site_311,49,Type_C,13509.68329,15.40785603,Small Business,Bronze,Standard,5,4486.649515
Site_312,12,Type_D,8848.441756,38.63958858,Small Business,Gold,Compact,8,3987.178125
Site_313,31,Type_B,19443.90313,91.1395286,Mid-Market,Gold,Standard,4,3808.630473
Site_314,31,Type_C,12253.1847,51.23721903,Mid-Market,Gold,Standard,2,4088.015625
Site_315,38,Type_D,17089.88825,92.23506653,Small Business,Gold,Premium,3,1712.380502
Site_316,25,Type_D,13253.39813,59.2456969,Enterprise,Silver,Premium,8,4493.487608
Site_317,34,Type_B,5651.187993,59.28935109,Small Business,Silver,Premium,7,1117.865188
Site_318,37,Type_D,14497.27063,93.39901559,Small Business,Bronze,Compact,2,2013.55577
Site_319,32,Type_D,19271.05013,65.1179466,Enterprise,Bronze,Premium,6,3140.366535
Site_320,37,Type_B,14024.1773,88.90019012,Small Business,Gold,Standard,9,963.0728975
Site_321,9,Type_C,17287.83289,19.176479,Enterprise,Bronze,Premium,4,3785.585845
Site_322,23,Type_D,18263.09695,5.231197404,Mid-Market,Bronze,Premium,9,2242.607217
Site_323,8,Type_D,8421.196579,92.76835247,Mid-Market,Gold,Compact,2,4029.825495
Site_324,39,Type_D,8180.672599,4.488479271,Enterprise,Gold,Compact,2,2718.033285
Site_325,21,Type_A,14164.71483,47.74234007,Mid-Market,Bronze,Standard,9,1313.93536
Site_326,48,Type_B,11165.42705,70.0434322,Mid-Market,Silver,Compact,7,3806.428151
Site_327,32,Type_A,17597.91954,92.31379247,Enterprise,Bronze,Premium,7,1634.647801
Site_328,34,Type_B,18500.34685,49.93757319,Mid-Market,Bronze,Compact,1,2708.646356
Site_329,33,Type_C,10301.32069,20.54844555,Small Business,Silver,Standard,6,839.8997112
Site_330,10,Type_C,8553.058385,29.29135227,Small Business,Silver,Premium,7,3280.399945
Site_331,39,Type_D,16707.88273,94.97739885,Enterprise,Gold,Standard,6,3496.359948
Site_332,45,Type_B,9122.090533,92.70981646,Mid-Market,Gold,Compact,6,2204.033945
Site_333,41,Type_C,17339.21478,59.71267174,Small Business,Bronze,Compact,2,4794.902511
Site_334,28,Type_B,11356.0738,70.4709506,Small Business,Silver,Standard,6,4433.760147
Site_335,33,Type_C,15013.24849,76.76156769,Mid-Market,Gold,Premium,4,3685.734121
Site_336,35,Type_A,6433.029708,71.89955011,Mid-Market,Bronze,Compact,9,3711.434335
Site_337,39,Type_C,14357.88987,19.65172567,Small Business,Silver,Compact,1,1635.807717
Site_338,37,Type_A,11776.51518,7.077194637,Small Business,Bronze,Premium,8,3455.66854
Site_339,25,Type_C,13799.12695,59.48973055,Enterprise,Gold,Compact,5,1391.928194
Site_340,36,Type_D,7520.213116,9.388899787,Enterprise,Gold,Standard,1,1148.014508
Site_341,27,Type_A,16053.10617,67.85042988,Small Business,Silver,Compact,4,4997.605524
Site_342,37,Type_C,17941.95616,52.35630137,Enterprise,Bronze,Compact,1,3300.691692
Site_343,7,Type_D,8251.097001,77.39710022,Small Business,Silver,Premium,6,2439.445427
Site_344,22,Type_A,6435.718333,35.95239578,Small Business,Gold,Standard,2,1796.740353
Site_345,29,Type_D,5354.578791,2.101888483,Enterprise,Gold,Premium,5,3217.641996
Site_346,46,Type_B,14629.57251,39.6506904,Enterprise,Bronze,Compact,7,723.170787
Site_347,35,Type_B,14106.41054,64.21859159,Mid-Market,Bronze,Compact,2,926.0644573
Site_348,7,Type_A,13200.46119,35.2182554,Mid-Market,Bronze,Premium,6,647.8551398
Site_349,44,Type_C,8479.206442,87.70793215,Mid-Market,Silver,Premium,6,2746.26425
Site_350,28,Type_A,10863.58994,11.13409197,Small Business,Bronze,Premium,5,3202.729831
Site_351,36,Type_D,13917.14503,49.69160492,Enterprise,Bronze,Standard,5,781.1589261
Site_352,26,Type_C,12451.50288,55.0650258,Small Business,Gold,Compact,3,3745.510104
Site_353,27,Type_B,19816.7828,41.41352115,Enterprise,Gold,Premium,2,1536.777822
Site_354,6,Type_C,7046.596288,37.52161372,Small Business,Bronze,Compact,7,3583.406542
Site_355,31,Type_B,15427.16831,92.82241938,Mid-Market,Bronze,Standard,1,4918.53713
Site_356,46,Type_C,11064.78152,31.73827788,Mid-Market,Gold,Standard,6,3609.976415
Site_357,6,Type_C,11422.99422,75.80683197,Mid-Market,Bronze,Standard,6,4474.368738
Site_358,30,Type_C,15763.96648,28.60473675,Small Business,Silver,Standard,3,4766.89328
Site_359,21,Type_D,15386.54227,17.74652056,Enterprise,Silver,Compact,2,2690.379718
Site_360,44,Type_D,19868.83991,19.60414924,Enterprise,Silver,Standard,2,3660.462407
Site_361,37,Type_A,6925.914342,44.74990326,Mid-Market,Bronze,Standard,9,4333.861641
Site_362,13,Type_A,6561.644741,47.98301077,Mid-Market,Gold,Premium,5,2104.740108
Site_363,47,Type_B,15865.08226,85.71240387,Mid-Market,Bronze,Standard,7,1676.287925
Site_364,43,Type_D,13675.80376,22.46538496,Mid-Market,Bronze,Premium,5,4759.693578
Site_365,33,Type_B,9112.409998,72.85906196,Enterprise,Gold,Standard,7,3768.365752
Site_366,46,Type_A,6191.290535,50.33045772,Small Business,Gold,Standard,4,1488.5696
Site_367,30,Type_B,6284.873744,71.57259071,Small Business,Gold,Premium,8,2520.875267
Site_368,39,Type_A,18412.86312,86.6171637,Small Business,Silver,Standard,7,4084.032963
Site_369,29,Type_D,7878.009871,37.04423031,Small Business,Bronze,Compact,5,2961.783459
Site_370,28,Type_C,9850.573432,94.56679652,Mid-Market,Gold,Compact,6,3424.784442
Site_371,17,Type_D,8399.846033,25.13547659,Mid-Market,Bronze,Standard,5,3891.956909
Site_372,11,Type_B,10324.94459,68.24132047,Mid-Market,Silver,Compact,7,3299.04135
Site_373,40,Type_B,6041.357641,99.9865307,Small Business,Silver,Premium,2,2930.356949
Site_374,49,Type_D,12785.89686,48.88708608,Mid-Market,Gold,Standard,5,3873.26428
Site_375,24,Type_D,6014.188454,95.31480915,Mid-Market,Gold,Standard,3,3774.033659
Site_376,5,Type_A,17005.34762,72.38304422,Enterprise,Bronze,Premium,9,3334.425801
Site_377,12,Type_B,8505.681229,29.30235125,Enterprise,Gold,Premium,6,2119.05236
Site_378,20,Type_B,13100.17872,93.73103784,Mid-Market,Bronze,Premium,3,2326.154415
Site_379,18,Type_D,18201.18631,16.06615076,Enterprise,Gold,Standard,7,4866.97347
Site_380,16,Type_C,14763.16054,99.61800773,Enterprise,Bronze,Premium,4,1005.736695
Site_381,27,Type_B,12994.3668,75.31761308,Mid-Market,Bronze,Premium,3,1708.272128
Site_382,19,Type_C,9865.006297,25.90959438,Mid-Market,Bronze,Compact,8,2715.807916
Site_383,32,Type_D,9995.028696,68.37298503,Mid-Market,Bronze,Compact,4,4265.283588
Site_384,38,Type_D,15042.30433,89.81076119,Mid-Market,Silver,Standard,1,1236.540487
Site_385,6,Type_A,19912.09042,63.97660812,Small Business,Bronze,Compact,6,1746.295782
Site_386,36,Type_B,14927.58785,72.96067136,Small Business,Gold,Compact,1,796.0919801
Site_387,27,Type_C,13366.75126,15.72880978,Mid-Market,Silver,Premium,5,3676.933697
Site_388,26,Type_A,15959.75765,68.66520824,Enterprise,Silver,Premium,7,1571.94246
Site_389,29,Type_B,11978.08418,21.10675282,Mid-Market,Bronze,Compact,6,2249.036378
Site_390,26,Type_A,5902.135139,10.81278552,Mid-Market,Silver,Compact,2,2496.656512
Site_391,26,Type_D,13434.45224,56.61825804,Enterprise,Bronze,Compact,4,4510.91271
Site_392,46,Type_B,19364.37927,9.005685615,Small Business,Gold,Standard,2,2350.986306
Site_393,10,Type_A,7629.544135,62.2681946,Mid-Market,Bronze,Standard,1,1153.51259
Site_394,19,Type_A,15350.07336,3.592158351,Mid-Market,Silver,Standard,3,2859.417223
Site_395,47,Type_C,8014.00533,91.07104755,Small Business,Gold,Compact,3,4833.310976
Site_396,41,Type_A,13037.41527,31.29807335,Small Business,Bronze,Compact,7,3234.585385
Site_397,37,Type_B,6450.146745,50.61859595,Enterprise,Gold,Standard,1,4925.242492
Site_398,12,Type_B,11755.56404,61.23511945,Small Business,Gold,Standard,9,4284.98289
Site_399,48,Type_C,16342.44993,36.72881213,Small Business,Silver,Compact,6,661.845903
Site_400,48,Type_B,10213.57286,29.61429084,Small Business,Gold,Premium,4,3462.798179
Site_401,9,Type_D,14973.67587,99.56367303,Enterprise,Silver,Standard,3,1790.450949
Site_402,43,Type_B,16931.74941,83.30469113,Small Business,Gold,Compact,3,3018.27585
Site_403,8,Type_B,18907.66729,28.69539494,Small Business,Bronze,Compact,2,1757.053359
Site_404,10,Type_A,8519.631228,33.36145864,Enterprise,Gold,Premium,2,2069.916875
Site_405,49,Type_A,10989.73874,3.395249487,Small Business,Bronze,Compact,5,4654.259203
Site_406,36,Type_B,7286.2402,23.89622097,Small Business,Bronze,Compact,9,1429.894332
Site_407,34,Type_C,19887.25253,4.922729227,Enterprise,Gold,Standard,2,4433.491031
Site_408,39,Type_A,18905.01452,29.74594985,Mid-Market,Bronze,Standard,2,637.0601363
Site_409,44,Type_C,13099.35695,70.19477914,Enterprise,Gold,Premium,6,908.9444227
Site_410,20,Type_B,17630.49942,89.46350777,Small Business,Gold,Premium,2,4346.037686
Site_411,17,Type_B,12814.36966,21.81761367,Small Business,Bronze,Compact,4,3337.502139
Site_412,46,Type_D,14353.78532,35.58507785,Small Business,Bronze,Standard,6,3862.562621
Site_413,34,Type_A,6336.866482,95.18139876,Enterprise,Silver,Premium,5,1442.379519
Site_414,23,Type_B,16329.05631,63.99495341,Small Business,Bronze,Premium,1,2916.87555
Site_415,21,Type_D,6915.702255,4.320018452,Small Business,Silver,Premium,6,3817.486506
Site_416,23,Type_A,17391.01445,49.95988543,Enterprise,Bronze,Compact,1,3322.913617
Site_417,32,Type_B,16730.42132,56.7270864,Mid-Market,Gold,Standard,3,2622.644451
Site_418,30,Type_B,15631.17047,54.23003948,Mid-Market,Bronze,Premium,5,4819.027039
Site_419,41,Type_A,5542.405708,79.1117276,Small Business,Gold,Standard,5,3542.708001
Site_420,30,Type_A,9546.925339,63.12928291,Enterprise,Gold,Premium,6,4584.878601
Site_421,27,Type_A,8946.688549,63.0186744,Small Business,Gold,Premium,8,3783.967302
Site_422,13,Type_B,10402.04611,94.76449798,Enterprise,Silver,Standard,5,3809.585879
Site_423,16,Type_B,6314.641201,23.24323715,Enterprise,Bronze,Standard,1,860.0822139
Site_424,5,Type_D,19054.36735,58.34955681,Mid-Market,Gold,Standard,5,2117.590798
Site_425,5,Type_C,13307.03361,17.78201132,Mid-Market,Gold,Compact,3,4362.66233
Site_426,38,Type_A,9582.86466,14.96519989,Enterprise,Silver,Premium,4,1546.71738
Site_427,36,Type_B,10954.72276,78.80059453,Small Business,Bronze,Compact,8,1019.776398
Site_428,29,Type_B,11708.03811,34.26465178,Mid-Market,Bronze,Standard,7,1967.477255
Site_429,44,Type_A,14008.915,52.77181958,Small Business,Silver,Premium,5,1491.970482
Site_430,49,Type_C,12735.19142,11.98432621,Mid-Market,Silver,Compact,2,4663.796877
Site_431,5,Type_A,18790.8796,78.42593208,Mid-Market,Bronze,Premium,6,4405.849889
Site_432,20,Type_C,12454.45224,32.21867997,Small Business,Silver,Compact,6,2748.574536
Site_433,43,Type_B,19882.37022,39.22478777,Mid-Market,Bronze,Standard,6,776.0474352
Site_434,9,Type_C,17771.37437,70.46985224,Mid-Market,Bronze,Compact,9,3715.530557
Site_435,26,Type_D,8127.657715,86.33990963,Small Business,Gold,Premium,8,3305.352791
Site_436,33,Type_B,18958.92822,34.83602395,Mid-Market,Gold,Premium,8,4867.496018
Site_437,7,Type_D,6745.495968,26.14025419,Mid-Market,Bronze,Premium,1,3015.289581
Site_438,16,Type_A,17261.74563,68.43726562,Mid-Market,Bronze,Premium,5,2013.771755
Site_439,30,Type_A,10709.3494,35.5167396,Small Business,Bronze,Standard,7,2835.597621
Site_440,20,Type_A,18169.61481,60.48690924,Enterprise,Bronze,Compact,6,4906.684811
Site_441,41,Type_C,18020.85035,28.67931167,Small Business,Bronze,Standard,5,3633.630946
Site_442,26,Type_B,17088.881,80.07847251,Enterprise,Bronze,Standard,8,3523.892621
Site_443,33,Type_A,16850.45654,10.97849974,Mid-Market,Silver,Standard,3,1583.067154
Site_444,18,Type_A,9570.187086,71.25904035,Enterprise,Bronze,Premium,6,3846.211329
Site_445,32,Type_B,6213.789246,63.22140122,Small Business,Silver,Premium,5,3876.223233
Site_446,9,Type_A,11044.70268,94.19080479,Small Business,Silver,Premium,8,1927.800427
Site_447,34,Type_D,7602.867725,88.84877877,Mid-Market,Bronze,Compact,4,2676.712246
Site_448,9,Type_B,15424.26633,48.41380973,Enterprise,Bronze,Premium,8,1825.714998
Site_449,16,Type_B,10191.4959,73.24073233,Mid-Market,Silver,Compact,2,1664.172816
Site_450,20,Type_B,19634.15301,16.45197743,Mid-Market,Silver,Premium,9,616.5323161
Site_451,30,Type_D,14614.58116,98.53066113,Small Business,Bronze,Premium,9,1783.452851
Site_452,30,Type_B,17337.20845,62.09059513,Enterprise,Bronze,Standard,6,2992.864774
Site_453,25,Type_D,6987.870091,66.26544532,Enterprise,Silver,Standard,4,507.205344
Site_454,43,Type_B,17930.21723,98.06723691,Enterprise,Silver,Standard,4,1774.485877
Site_455,40,Type_C,18841.35786,87.5631601,Enterprise,Silver,Compact,6,4466.346495
Site_456,37,Type_A,12305.92878,58.63573251,Mid-Market,Gold,Compact,5,3171.418633
Site_457,34,Type_C,14093.79407,50.71354156,Mid-Market,Silver,Premium,6,3235.382708
Site_458,41,Type_A,16472.14701,59.57102527,Small Business,Gold,Compact,7,2315.139373
Site_459,27,Type_D,7622.579409,46.90623216,Mid-Market,Bronze,Premium,7,3544.124646
Site_460,14,Type_C,12538.49115,40.48683251,Mid-Market,Bronze,Compact,9,1354.697448
Site_461,9,Type_B,10979.94542,99.00761789,Small Business,Silver,Compact,8,4184.360647
Site_462,40,Type_A,7195.609882,53.59048405,Small Business,Bronze,Compact,6,1025.10104
Site_463,38,Type_A,10513.01633,3.650075911,Small Business,Bronze,Standard,6,3452.006096
Site_464,35,Type_C,6022.584641,48.09677199,Mid-Market,Bronze,Compact,5,2035.171966
Site_465,14,Type_D,5387.178604,32.24577325,Mid-Market,Bronze,Standard,1,3863.808368
Site_466,23,Type_C,7027.494337,68.81361421,Small Business,Gold,Standard,9,2973.940481
Site_467,36,Type_D,19446.72667,22.60086218,Small Business,Gold,Compact,9,2535.588673
Site_468,5,Type_D,13242.94304,22.70785181,Small Business,Silver,Premium,9,1262.400809
Site_469,9,Type_A,19487.33242,47.87039523,Mid-Market,Silver,Premium,8,3365.696589
Site_470,49,Type_C,11487.46817,2.398617672,Mid-Market,Silver,Premium,3,4886.464295
Site_471,8,Type_C,9677.241996,87.44497852,Enterprise,Bronze,Compact,1,4215.215412
Site_472,20,Type_D,12592.12794,98.30523351,Mid-Market,Bronze,Premium,8,770.0368667
Site_473,28,Type_C,11592.67533,22.98417882,Mid-Market,Gold,Standard,7,2193.032203
Site_474,20,Type_B,6584.970264,19.28444626,Mid-Market,Gold,Premium,5,4665.123541
Site_475,6,Type_B,14612.39472,87.97927709,Small Business,Silver,Compact,7,2763.696864
Site_476,32,Type_C,8240.572738,73.4417167,Mid-Market,Gold,Premium,4,3479.503216
Site_477,36,Type_C,14293.81932,98.24476366,Small Business,Gold,Standard,9,4606.697055
Site_478,31,Type_D,14753.01639,70.66913892,Enterprise,Gold,Compact,2,4432.076107
Site_479,24,Type_B,7280.372797,22.68581261,Enterprise,Gold,Premium,9,2758.19169
Site_480,28,Type_B,5920.244407,48.20394723,Small Business,Gold,Compact,9,2469.408362
Site_481,16,Type_A,16711.42379,65.19044068,Small Business,Silver,Compact,5,2028.616783
Site_482,39,Type_D,11897.00636,62.82607051,Small Business,Silver,Compact,1,3735.587494
Site_483,37,Type_A,5872.456933,99.86463743,Mid-Market,Gold,Premium,7,1791.440598
Site_484,37,Type_B,19922.99476,70.01994724,Enterprise,Silver,Compact,4,1624.494229
Site_485,47,Type_D,5866.708415,35.35412584,Small Business,Bronze,Premium,9,2103.124526
Site_486,41,Type_C,15425.52843,2.580555618,Mid-Market,Gold,Standard,6,1297.467756
Site_487,16,Type_D,19755.18388,15.2939173,Enterprise,Bronze,Premium,3,3628.039172
Site_488,7,Type_C,8587.701563,97.64050354,Mid-Market,Silver,Standard,6,3273.082922
Site_489,5,Type_C,7133.74053,10.14393953,Enterprise,Silver,Premium,6,2672.953404
Site_490,37,Type_D,6820.774091,21.68015867,Mid-Market,Bronze,Compact,5,2256.466007
Site_491,44,Type_C,9549.127214,21.96238764,Enterprise,Silver,Premium,2,4590.781443
Site_492,14,Type_A,6515.687165,54.2004241,Enterprise,Gold,Compact,2,631.0570325
Site_493,47,Type_B,15382.42013,60.1994707,Mid-Market,Bronze,Standard,7,3960.984846
Site_494,48,Type_C,5934.376972,69.70842712,Small Business,Gold,Premium,2,4558.593073
Site_495,33,Type_A,12641.33192,93.4305141,Enterprise,Bronze,Compact,6,2508.595607
Site_496,17,Type_C,19950.45281,77.17646365,Small Business,Silver,Standard,5,2978.107212
Site_497,16,Type_B,17209.55404,75.3396365,Mid-Market,Bronze,Standard,4,4750.086595
Site_498,35,Type_A,14228.29157,51.59229303,Small Business,Bronze,Premium,7,1455.248819
Site_499,6,Type_B,9593.804312,25.25555934,Small Business,Gold,Standard,8,2840.606815
Site_500,39,Type_B,14358.43754,52.61901716,Small Business,Silver,Compact,4,2636.245072
Site_501,27,Type_A,12905.62196,94.21555506,Small Business,Gold,Standard,1,1662.766915
Site_502,21,Type_A,11391.25076,4.221019901,Small Business,Silver,Standard,1,4183.669537
Site_503,30,Type_A,6960.655651,5.727568091,Enterprise,Gold,Compact,1,4548.202676
Site_504,12,Type_D,18299.06323,21.48104569,Enterprise,Bronze,Standard,1,4018.696609
Site_505,33,Type_A,11746.76973,0.867209844,Enterprise,Gold,Standard,5,1379.115324
Site_506,30,Type_A,7919.337677,45.55176672,Mid-Market,Silver,Standard,4,890.3688598
Site_507,14,Type_A,10516.39026,3.723164975,Small Business,Silver,Standard,9,3224.500184
Site_508,30,Type_A,11211.94629,92.43949594,Enterprise,Bronze,Compact,3,756.9264223
Site_509,38,Type_C,17413.06843,63.43192517,Mid-Market,Silver,Standard,7,3527.716499
Site_510,45,Type_D,16004.21571,77.4618732,Enterprise,Gold,Compact,8,2886.908991
Site_511,11,Type_B,16539.5734,80.41669159,Enterprise,Bronze,Standard,6,3482.535797
Site_512,8,Type_A,5165.468966,85.91970511,Small Business,Silver,Standard,1,3155.768481
Site_513,49,Type_C,11242.30997,37.75863584,Mid-Market,Silver,Standard,8,2402.161563
Site_514,15,Type_C,12220.16227,21.86781443,Small Business,Gold,Standard,3,1403.947311
Site_515,33,Type_C,5287.884152,42.17016006,Small Business,Gold,Compact,8,1875.659611
Site_516,40,Type_B,8897.198131,85.30372904,Enterprise,Bronze,Compact,4,2860.252584
Site_517,29,Type_A,16404.34735,18.88762301,Small Business,Silver,Compact,8,3433.406421
Site_518,25,Type_D,7056.645586,36.40452928,Mid-Market,Gold,Premium,1,4007.673576
Site_519,40,Type_D,13029.65197,61.18342939,Small Business,Bronze,Standard,3,3952.268233
Site_520,14,Type_C,8228.02808,32.58697045,Small Business,Silver,Standard,6,4877.099345
Site_521,41,Type_B,5181.81162,74.00950208,Small Business,Silver,Compact,9,1786.286519
Site_522,13,Type_B,8618.021864,65.48077915,Enterprise,Bronze,Premium,2,819.998187
Site_523,28,Type_B,19638.10632,8.251415687,Mid-Market,Bronze,Standard,1,2055.45621
Site_524,39,Type_D,17023.05668,70.94954943,Enterprise,Gold,Compact,3,3844.825139
Site_525,39,Type_C,19393.64966,53.00117318,Enterprise,Silver,Standard,4,2471.50243
Site_526,40,Type_A,12317.81066,10.98588626,Enterprise,Silver,Standard,5,4180.047938
Site_527,22,Type_D,6646.04298,29.22786497,Enterprise,Silver,Compact,3,2971.968643
Site_528,43,Type_C,13219.39233,93.77967738,Enterprise,Bronze,Compact,2,4684.062752
Site_529,36,Type_C,11815.66002,85.26969557,Mid-Market,Gold,Standard,2,4765.385489
Site_530,28,Type_A,17665.35624,99.21584092,Small Business,Silver,Standard,7,811.8702771
Site_531,27,Type_A,6471.238712,36.90782098,Enterprise,Bronze,Compact,9,2553.860479
